18 1762857925 1.000000 1 0.000000 1.000000 0.500000
18 1762857930 0.000000 1 0.000000 0.000000 0.000000
18 1762857935 0.000000 1 0.000000 0.000000 0.000000
18 1762857940 0.000000 1 0.000000 0.000000 0.000000
18 1762857945 0.000000 1 0.000000 0.000000 0.000000
18 1762857950 0.000000 1 0.000000 0.000000 0.000000
18 1762857955 0.000000 1 0.000000 0.000000 0.000000
18 1762857960 0.000000 1 0.000000 0.000000 0.000000
18 1762857965 0.000000 1 0.000000 0.000000 0.000000
18 1762857970 0.000000 1 0.000000 0.000000 0.000000
18 1762857975 0.000000 1 0.000000 0.000000 0.000000
18 1762857980 0.000000 1 0.000000 0.000000 0.000000
18 1762857985 -1.000000 1 -1.000000 0.000000 0.471405
