1 1762857926 0.000000 1 0.000000 0.000000 0.000000
2 1762857926 0.000000 1 0.000000 0.000000 0.000000
3 1762857926 0.000000 1 0.000000 0.000000 0.000000
4 1762857926 0.000000 1 0.000000 0.000000 0.000000
1 1762857927 1.000000 1 1.000000 1.000000 0.000000
2 1762857927 0.000000 1 0.000000 0.000000 0.000000
3 1762857927 0.000000 1 0.000000 0.000000 0.000000
4 1762857927 0.000000 1 0.000000 0.000000 0.000000
1 1762857928 1.000000 1 1.000000 1.000000 0.000000
2 1762857928 0.000000 1 0.000000 0.000000 0.000000
3 1762857928 0.000000 1 0.000000 0.000000 0.000000
4 1762857928 0.000000 1 0.000000 0.000000 0.000000
1 1762857929 1.000000 1 1.000000 1.000000 0.000000
2 1762857929 0.000000 1 0.000000 0.000000 0.000000
3 1762857929 0.000000 1 0.000000 0.000000 0.000000
4 1762857929 0.000000 1 0.000000 0.000000 0.000000
1 1762857930 1.000000 1 1.000000 1.000000 0.000000
2 1762857930 0.000000 1 0.000000 0.000000 0.000000
3 1762857930 0.000000 1 0.000000 0.000000 0.000000
4 1762857930 0.000000 1 0.000000 0.000000 0.000000
1 1762857931 1.000000 1 1.000000 1.000000 0.000000
2 1762857931 0.000000 1 0.000000 0.000000 0.000000
3 1762857931 0.000000 1 0.000000 0.000000 0.000000
4 1762857931 0.000000 1 0.000000 0.000000 0.000000
1 1762857932 1.000000 1 1.000000 1.000000 0.000000
2 1762857932 0.000000 1 0.000000 0.000000 0.000000
3 1762857932 0.000000 1 0.000000 0.000000 0.000000
4 1762857932 0.000000 1 0.000000 0.000000 0.000000
1 1762857933 1.000000 1 1.000000 1.000000 0.000000
2 1762857933 0.000000 1 0.000000 0.000000 0.000000
3 1762857933 0.000000 1 0.000000 0.000000 0.000000
4 1762857933 0.000000 1 0.000000 0.000000 0.000000
1 1762857934 1.000000 1 1.000000 1.000000 0.000000
2 1762857934 0.000000 1 0.000000 0.000000 0.000000
3 1762857934 0.000000 1 0.000000 0.000000 0.000000
4 1762857934 0.000000 1 0.000000 0.000000 0.000000
1 1762857935 1.000000 1 1.000000 1.000000 0.000000
2 1762857935 0.000000 1 0.000000 0.000000 0.000000
3 1762857935 0.000000 1 0.000000 0.000000 0.000000
4 1762857935 0.000000 1 0.000000 0.000000 0.000000
1 1762857936 1.000000 1 1.000000 1.000000 0.000000
2 1762857936 0.000000 1 0.000000 0.000000 0.000000
3 1762857936 0.000000 1 0.000000 0.000000 0.000000
4 1762857936 0.000000 1 0.000000 0.000000 0.000000
1 1762857937 1.000000 1 1.000000 1.000000 0.000000
2 1762857937 0.000000 1 0.000000 0.000000 0.000000
3 1762857937 0.000000 1 0.000000 0.000000 0.000000
4 1762857937 0.000000 1 0.000000 0.000000 0.000000
1 1762857938 1.000000 1 1.000000 1.000000 0.000000
2 1762857938 0.000000 1 0.000000 0.000000 0.000000
3 1762857938 0.000000 1 0.000000 0.000000 0.000000
4 1762857938 0.000000 1 0.000000 0.000000 0.000000
1 1762857939 1.000000 1 1.000000 1.000000 0.000000
2 1762857939 0.000000 1 0.000000 0.000000 0.000000
3 1762857939 0.000000 1 0.000000 0.000000 0.000000
4 1762857939 0.000000 1 0.000000 0.000000 0.000000
1 1762857940 1.000000 1 1.000000 1.000000 0.000000
2 1762857940 0.000000 1 0.000000 0.000000 0.000000
3 1762857940 0.000000 1 0.000000 0.000000 0.000000
4 1762857940 0.000000 1 0.000000 0.000000 0.000000
1 1762857941 1.000000 1 1.000000 1.000000 0.000000
2 1762857941 0.000000 1 0.000000 0.000000 0.000000
3 1762857941 0.000000 1 0.000000 0.000000 0.000000
4 1762857941 0.000000 1 0.000000 0.000000 0.000000
1 1762857942 1.000000 1 1.000000 1.000000 0.000000
2 1762857942 0.000000 1 0.000000 0.000000 0.000000
3 1762857942 0.000000 1 0.000000 0.000000 0.000000
4 1762857942 0.000000 1 0.000000 0.000000 0.000000
1 1762857943 1.000000 1 1.000000 1.000000 0.000000
2 1762857943 0.000000 1 0.000000 0.000000 0.000000
3 1762857943 0.000000 1 0.000000 0.000000 0.000000
4 1762857943 0.000000 1 0.000000 0.000000 0.000000
1 1762857944 1.000000 1 1.000000 1.000000 0.000000
2 1762857944 0.000000 1 0.000000 0.000000 0.000000
3 1762857944 0.000000 1 0.000000 0.000000 0.000000
4 1762857944 0.000000 1 0.000000 0.000000 0.000000
1 1762857945 1.000000 1 1.000000 1.000000 0.000000
2 1762857945 0.000000 1 0.000000 0.000000 0.000000
3 1762857945 0.000000 1 0.000000 0.000000 0.000000
4 1762857945 0.000000 1 0.000000 0.000000 0.000000
1 1762857946 1.000000 1 1.000000 1.000000 0.000000
2 1762857946 0.000000 1 0.000000 0.000000 0.000000
3 1762857946 0.000000 1 0.000000 0.000000 0.000000
4 1762857946 0.000000 1 0.000000 0.000000 0.000000
1 1762857947 1.000000 1 1.000000 1.000000 0.000000
2 1762857947 0.000000 1 0.000000 0.000000 0.000000
3 1762857947 0.000000 1 0.000000 0.000000 0.000000
4 1762857947 0.000000 1 0.000000 0.000000 0.000000
1 1762857948 1.000000 1 1.000000 1.000000 0.000000
2 1762857948 0.000000 1 0.000000 0.000000 0.000000
3 1762857948 0.000000 1 0.000000 0.000000 0.000000
4 1762857948 0.000000 1 0.000000 0.000000 0.000000
1 1762857949 1.000000 1 1.000000 1.000000 0.000000
2 1762857949 0.000000 1 0.000000 0.000000 0.000000
3 1762857949 0.000000 1 0.000000 0.000000 0.000000
4 1762857949 0.000000 1 0.000000 0.000000 0.000000
1 1762857950 1.000000 1 1.000000 1.000000 0.000000
2 1762857950 0.000000 1 0.000000 0.000000 0.000000
3 1762857950 0.000000 1 0.000000 0.000000 0.000000
4 1762857950 0.000000 1 0.000000 0.000000 0.000000
1 1762857951 1.000000 1 1.000000 1.000000 0.000000
2 1762857951 0.000000 1 0.000000 0.000000 0.000000
3 1762857951 0.000000 1 0.000000 0.000000 0.000000
4 1762857951 0.000000 1 0.000000 0.000000 0.000000
1 1762857952 1.000000 1 1.000000 1.000000 0.000000
2 1762857952 0.000000 1 0.000000 0.000000 0.000000
3 1762857952 0.000000 1 0.000000 0.000000 0.000000
4 1762857952 0.000000 1 0.000000 0.000000 0.000000
1 1762857953 1.000000 1 1.000000 1.000000 0.000000
2 1762857953 0.000000 1 0.000000 0.000000 0.000000
3 1762857953 0.000000 1 0.000000 0.000000 0.000000
4 1762857953 0.000000 1 0.000000 0.000000 0.000000
1 1762857954 1.000000 1 1.000000 1.000000 0.000000
2 1762857954 0.000000 1 0.000000 0.000000 0.000000
3 1762857954 0.000000 1 0.000000 0.000000 0.000000
4 1762857954 0.000000 1 0.000000 0.000000 0.000000
1 1762857955 1.000000 1 1.000000 1.000000 0.000000
2 1762857955 0.000000 1 0.000000 0.000000 0.000000
3 1762857955 0.000000 1 0.000000 0.000000 0.000000
4 1762857955 0.000000 1 0.000000 0.000000 0.000000
1 1762857956 1.000000 1 1.000000 1.000000 0.000000
2 1762857956 0.000000 1 0.000000 0.000000 0.000000
3 1762857956 0.000000 1 0.000000 0.000000 0.000000
4 1762857956 0.000000 1 0.000000 0.000000 0.000000
1 1762857957 1.000000 1 1.000000 1.000000 0.000000
2 1762857957 0.000000 1 0.000000 0.000000 0.000000
3 1762857957 0.000000 1 0.000000 0.000000 0.000000
4 1762857957 0.000000 1 0.000000 0.000000 0.000000
1 1762857958 1.000000 1 1.000000 1.000000 0.000000
2 1762857958 0.000000 1 0.000000 0.000000 0.000000
3 1762857958 0.000000 1 0.000000 0.000000 0.000000
4 1762857958 0.000000 1 0.000000 0.000000 0.000000
1 1762857959 1.000000 1 1.000000 1.000000 0.000000
2 1762857959 0.000000 1 0.000000 0.000000 0.000000
3 1762857959 0.000000 1 0.000000 0.000000 0.000000
4 1762857959 0.000000 1 0.000000 0.000000 0.000000
1 1762857960 1.000000 1 1.000000 1.000000 0.000000
2 1762857960 0.000000 1 0.000000 0.000000 0.000000
3 1762857960 0.000000 1 0.000000 0.000000 0.000000
4 1762857960 0.000000 1 0.000000 0.000000 0.000000
1 1762857961 1.000000 1 1.000000 1.000000 0.000000
2 1762857961 0.000000 1 0.000000 0.000000 0.000000
3 1762857961 0.000000 1 0.000000 0.000000 0.000000
4 1762857961 0.000000 1 0.000000 0.000000 0.000000
1 1762857962 1.000000 1 1.000000 1.000000 0.000000
2 1762857962 0.000000 1 0.000000 0.000000 0.000000
3 1762857962 0.000000 1 0.000000 0.000000 0.000000
4 1762857962 0.000000 1 0.000000 0.000000 0.000000
1 1762857963 1.000000 1 1.000000 1.000000 0.000000
2 1762857963 0.000000 1 0.000000 0.000000 0.000000
3 1762857963 0.000000 1 0.000000 0.000000 0.000000
4 1762857963 0.000000 1 0.000000 0.000000 0.000000
1 1762857964 1.000000 1 1.000000 1.000000 0.000000
2 1762857964 0.000000 1 0.000000 0.000000 0.000000
3 1762857964 0.000000 1 0.000000 0.000000 0.000000
4 1762857964 0.000000 1 0.000000 0.000000 0.000000
1 1762857965 1.000000 1 1.000000 1.000000 0.000000
2 1762857965 0.000000 1 0.000000 0.000000 0.000000
3 1762857965 0.000000 1 0.000000 0.000000 0.000000
4 1762857965 0.000000 1 0.000000 0.000000 0.000000
1 1762857966 1.000000 1 1.000000 1.000000 0.000000
2 1762857966 0.000000 1 0.000000 0.000000 0.000000
3 1762857966 0.000000 1 0.000000 0.000000 0.000000
4 1762857966 0.000000 1 0.000000 0.000000 0.000000
1 1762857967 1.000000 1 1.000000 1.000000 0.000000
2 1762857967 0.000000 1 0.000000 0.000000 0.000000
3 1762857967 0.000000 1 0.000000 0.000000 0.000000
4 1762857967 0.000000 1 0.000000 0.000000 0.000000
1 1762857968 1.000000 1 1.000000 1.000000 0.000000
2 1762857968 0.000000 1 0.000000 0.000000 0.000000
3 1762857968 0.000000 1 0.000000 0.000000 0.000000
4 1762857968 0.000000 1 0.000000 0.000000 0.000000
1 1762857969 1.000000 1 1.000000 1.000000 0.000000
2 1762857969 0.000000 1 0.000000 0.000000 0.000000
3 1762857969 0.000000 1 0.000000 0.000000 0.000000
4 1762857969 0.000000 1 0.000000 0.000000 0.000000
1 1762857970 1.000000 1 1.000000 1.000000 0.000000
2 1762857970 0.000000 1 0.000000 0.000000 0.000000
3 1762857970 0.000000 1 0.000000 0.000000 0.000000
4 1762857970 0.000000 1 0.000000 0.000000 0.000000
1 1762857971 1.000000 1 1.000000 1.000000 0.000000
2 1762857971 0.000000 1 0.000000 0.000000 0.000000
3 1762857971 0.000000 1 0.000000 0.000000 0.000000
4 1762857971 0.000000 1 0.000000 0.000000 0.000000
1 1762857973 1.000000 1 1.000000 1.000000 0.000000
2 1762857973 0.000000 1 0.000000 0.000000 0.000000
3 1762857973 0.000000 1 0.000000 0.000000 0.000000
4 1762857973 0.000000 1 0.000000 0.000000 0.000000
1 1762857974 1.000000 1 1.000000 1.000000 0.000000
2 1762857974 0.000000 1 0.000000 0.000000 0.000000
3 1762857974 0.000000 1 0.000000 0.000000 0.000000
4 1762857974 0.000000 1 0.000000 0.000000 0.000000
1 1762857975 1.000000 1 1.000000 1.000000 0.000000
2 1762857975 0.000000 1 0.000000 0.000000 0.000000
3 1762857975 0.000000 1 0.000000 0.000000 0.000000
4 1762857975 0.000000 1 0.000000 0.000000 0.000000
1 1762857976 1.000000 1 1.000000 1.000000 0.000000
2 1762857976 0.000000 1 0.000000 0.000000 0.000000
3 1762857976 0.000000 1 0.000000 0.000000 0.000000
4 1762857976 0.000000 1 0.000000 0.000000 0.000000
1 1762857977 1.000000 1 1.000000 1.000000 0.000000
2 1762857977 0.000000 1 0.000000 0.000000 0.000000
3 1762857977 0.000000 1 0.000000 0.000000 0.000000
4 1762857977 0.000000 1 0.000000 0.000000 0.000000
1 1762857978 1.000000 1 1.000000 1.000000 0.000000
2 1762857978 0.000000 1 0.000000 0.000000 0.000000
3 1762857978 0.000000 1 0.000000 0.000000 0.000000
4 1762857978 0.000000 1 0.000000 0.000000 0.000000
1 1762857979 1.000000 1 1.000000 1.000000 0.000000
2 1762857979 0.000000 1 0.000000 0.000000 0.000000
3 1762857979 0.000000 1 0.000000 0.000000 0.000000
4 1762857979 0.000000 1 0.000000 0.000000 0.000000
1 1762857980 1.000000 1 1.000000 1.000000 0.000000
2 1762857980 0.000000 1 0.000000 0.000000 0.000000
3 1762857980 0.000000 1 0.000000 0.000000 0.000000
4 1762857980 0.000000 1 0.000000 0.000000 0.000000
1 1762857981 1.000000 1 1.000000 1.000000 0.000000
2 1762857981 0.000000 1 0.000000 0.000000 0.000000
3 1762857981 0.000000 1 0.000000 0.000000 0.000000
4 1762857981 0.000000 1 0.000000 0.000000 0.000000
1 1762857982 1.000000 1 1.000000 1.000000 0.000000
2 1762857982 0.000000 1 0.000000 0.000000 0.000000
3 1762857982 0.000000 1 0.000000 0.000000 0.000000
4 1762857982 0.000000 1 0.000000 0.000000 0.000000
1 1762857983 1.000000 1 1.000000 1.000000 0.000000
2 1762857983 0.000000 1 0.000000 0.000000 0.000000
3 1762857983 0.000000 1 0.000000 0.000000 0.000000
4 1762857983 0.000000 1 0.000000 0.000000 0.000000
1 1762857984 1.000000 1 1.000000 1.000000 0.000000
2 1762857984 0.000000 1 0.000000 0.000000 0.000000
3 1762857984 0.000000 1 0.000000 0.000000 0.000000
4 1762857984 0.000000 1 0.000000 0.000000 0.000000
1 1762857985 1.000000 1 1.000000 1.000000 0.000000
2 1762857985 0.000000 1 0.000000 0.000000 0.000000
3 1762857985 0.000000 1 0.000000 0.000000 0.000000
4 1762857985 0.000000 1 0.000000 0.000000 0.000000
1 1762857986 1.000000 1 1.000000 1.000000 0.000000
2 1762857986 0.000000 1 0.000000 0.000000 0.000000
3 1762857986 0.000000 1 0.000000 0.000000 0.000000
4 1762857986 0.000000 1 0.000000 0.000000 0.000000
1 1762857987 1.000000 1 1.000000 1.000000 0.000000
2 1762857987 0.000000 1 0.000000 0.000000 0.000000
3 1762857987 0.000000 1 0.000000 0.000000 0.000000
4 1762857987 0.000000 1 0.000000 0.000000 0.000000
1 1762857988 0.000000 1 0.000000 0.000000 0.000000
2 1762857988 0.000000 1 0.000000 0.000000 0.000000
3 1762857988 1.000000 1 1.000000 1.000000 0.000000
4 1762857988 0.000000 1 0.000000 0.000000 0.000000
